"session_ID","island_code","site_code","lat","long","session_year","session_date","start","end","flagged","DateTime_h","Longitude360","Latitude","tot_precip","wind_u","wind_v","wave_height","wave_dir","wave_period","tot_cloud","low_cloud","pressure","surface_pressure","sst","temp_c","dew_point","Moonup","MoonAltitude","Illu","wind_sp_mdnt","subisland_code","site_name","session_month","session_day","series_ID","app_sunset","std_ending","net_open_1","net_close_1","net_open_2","net_close_2","net_open_3","net_close_3","net_open_4","net_close_4","net_open_5","net_close_5","min","min_std","ASSP","ASSPstd","CPUEraw","CPUEstd","BPfreq_Y","BPfreq_N","net_mesh","net_dim","spp_audio_file","dB_level","speaker_system","org","notes","flagged_notes","moonT","moonT_std","moonIndex","moonIndex_std","wind_sp"
"2011-07-04_SBI_SP","SBI","SP",33.471906,-119.041719,2011,2011-07-04,2011-07-04 22:00:00,2011-07-05 01:02:00,"N",2011-07-05,240.958281,33.471906,0,0.214864924122347,0.238056382813796,0.938720394746402,261.293310835493,9.20148096911957,0.00250255596417071,0,101136.933384707,101336.420911983,291.740693061189,291.244338137757,288.945556767523,0,-17.5322903474251,0.183148280411344,0.320683297065018,"SBI","Signal Peak",7,4,1,2011-07-04 20:10:59,2011-07-05 01:28:59,2011-07-04 22:00:00,2011-07-05 01:02:00,NA,NA,NA,NA,NA,NA,NA,NA,182,182,5,5,0.0274725274725275,0.0274725274725275,0.2,0.8,38,"9 x 2.6","ASSP",NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","A lot of BNOWs in the area.",NA,1,1,0.175803408366215,0.175803408366215,0.320683297065018
"2011-07-05_SBI_ESP","SBI","ESP",33.482528,-119.041599,2011,2011-07-05,2011-07-05 22:00:00,2011-07-06 01:00:00,"N",2011-07-06,240.958401,33.482528,0,2.58399894574301,0.18367557904875,0.97815741859499,241.028236369359,9.79936212765936,0.171043596356034,0,101251.436598737,101451.678186944,292.029297704536,291.425770725573,289.833879810628,0,-11.0265951758694,0.279822739995343,2.59051872603537,"SBI","Elephant Seal Point",7,5,2,2011-07-05 20:10:53,2011-07-06 01:28:53,2011-07-05 22:00:00,2011-07-06 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,180,180,11,11,0.0611111111111111,0.0611111111111111,0.363636363636364,0.636363636363636,38,"9 x 2.6","ASSP",NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)",NA,NA,2,2,0.546747259078741,0.546747259078741,2.59051872603537
"2011-07-27_ANI_RR","ANI","RR",34.013764,-119.442644,2011,2011-07-27,2011-07-27 21:00:00,2011-07-27 23:55:00,"N",2011-07-28,240.557356,34.013764,5.75483286431502e-06,-0.84860190072155,2.40663764374653,0.791303851539412,244.063100857575,8.98117907497056,0.529870446950391,0.529870446950391,101253.560885355,101354.132465704,291.809746735423,290.310296296779,288.445624287077,0,-31.0455564784305,0.0747345288704578,2.55186793040041,"WAI","Rat Rock",7,27,NA,2011-07-27 20:04:11,2011-07-28 01:22:11,2011-07-27 21:00:00,2011-07-27 23:55:00,NA,NA,NA,NA,NA,NA,NA,NA,175,175,6,6,0.0342857142857143,0.0342857142857143,1,0,38,"9 x 2.6","ASSP",NA,"CD player","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Approximate start time. ALH, DMM, REW, MWP. Land @ ~1945 set up net mid-spine on east side of Rat Rock. Using just CD player to start, net open ~2100. Standard net 38 mm, 2.6 x 9 m, 4 shelves. Wx wind NW 5-7 knots, vis 15+ miles, no moon, clear skies. Net shut down 2355 mesh too wide causing birds too much stress. See ALH notes.",NA,0,0,0,0,2.55186793040041
"2011-07-27_SBI_NCliffs","SBI","NCliffs",33.488461,-119.030192,2011,2011-07-27,2011-07-27 22:00:00,2011-07-28 01:01:00,"N",2011-07-28,240.969808,33.488461,0,-2.16605761117647,1.68208189861801,0.992806116694129,233.335504488222,9.85886379124776,0.32794164771947,0.32794164771947,101242.814494224,101443.218937406,292.222810208395,291.357229525732,288.45766118468,0,-31.4266814245136,0.0747345288704578,2.74248155665519,"SBI","North Cliffs",7,27,1,2011-07-27 20:01:25,2011-07-28 01:19:25,2011-07-27 22:00:00,2011-07-28 01:01:00,NA,NA,NA,NA,NA,NA,NA,NA,181,181,14,14,0.0773480662983425,0.0773480662983425,0.785714285714286,0.214285714285714,38,"9 x 2.6","ASSP",NA,"iPod","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Netting below and east of weather station near XAMU nest 1301.",NA,0,0,0,0,2.74248155665519
"2011-07-28_SBI_SRO","SBI","SRO",33.484214,-119.034674,2011,2011-07-28,2011-07-28 22:00:00,2011-07-29 01:00:00,"N",2011-07-29,240.965326,33.484214,0,4.02684157441097,-1.00800735813348,1.13981337504499,232.256437565862,10.5839900614479,0.0655852776463766,0.0655852776463766,101389.390270932,101590.462749683,292.379292714405,290.665097801841,288.301983975681,0,-35.9780159067291,0.0277103831067531,4.1510880380276,"SBI","Shag Rock Overlook",7,28,1,2011-07-28 20:00:43,2011-07-29 01:18:43,2011-07-28 22:00:00,2011-07-29 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,180,180,8,8,0.0444444444444444,0.0444444444444444,0.75,0.25,38,"9 x 2.6","ASSP",NA,"iPod","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","BNOW around.",NA,0,0,0,0,4.1510880380276
"2011-07-29_SBI_ESP","SBI","ESP",33.482528,-119.041599,2011,2011-07-29,2011-07-29 22:00:00,2011-07-30 01:00:00,"N",2011-07-30,240.958401,33.482528,1.46154485442928e-06,4.88990366672634,-1.2509604454579,1.10783366001562,238.025537239861,8.85680853692279,0.507591595074237,0.507591595074237,101461.116183831,101661.573316116,292.264091384243,290.519279759041,287.669645621601,0,-38.9023489845212,0.00296858611805079,5.04738149003658,"SBI","Elephant Seal Point",7,29,1,2011-07-29 20:00:00,2011-07-30 01:18:00,2011-07-29 22:00:00,2011-07-30 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,180,180,5,5,0.0277777777777778,0.0277777777777778,0.6,0.4,38,"9 x 2.6","ASSP",NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)",NA,NA,0,0,0,0,5.04738149003658
"2011-08-27_SBI_ESP","SBI","ESP",33.482528,-119.041599,2011,2011-08-27,2011-08-27 22:00:00,2011-08-28 01:00:00,"N",2011-08-28,240.958401,33.482528,0,5.07459038101733,-0.835084226736717,1.37497874152998,266.515240021801,7.76653101027568,0,0,101094.239388934,101293.067258099,291.841966189744,292.356452703814,289.658943565464,0,-46.8926219141054,0.0101170307954653,5.14284291038119,"SBI","Elephant Seal Point",8,27,1,2011-08-27 19:30:13,2011-08-28 00:48:13,2011-08-27 22:00:00,2011-08-28 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,180,168.216666666667,2,2,0.0111111111111111,0.0118894283166551,1,0,30,"9 x 2.6","ASSP",NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)",NA,NA,0,0,0,0,5.14284291038119
"2011-06-26_ANI_EAI_N","ANI","EAI_N",34.016411,-119.362333,2011,2011-06-26,2011-06-26 21:30:00,2011-06-27 00:33:00,"N",2011-06-27,240.637667,34.016411,0,4.85757456103323,-0.176254920691123,1.15469330752612,264.052523590337,7.1625438955484,0.00518822577937833,0.00518822577937833,100910.676033449,100706.206821372,290.426760220638,289.147783789662,287.142830736508,0,-25.5959013948839,0.167770884849177,4.86077117472784,"EAI","EAI North side, dock area",6,26,1,2011-06-26 20:13:52,2011-06-27 01:31:52,2011-06-26 21:30:00,2011-06-27 00:33:00,NA,NA,NA,NA,NA,NA,NA,NA,183,183,NA,NA,NA,NA,NA,NA,38,"9 x 2.6","ASSP",NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Unknown vocals, likely ASSP. Can see light from ranger house and Lighthouse. Mucho viento, ~15-20 kts and chilly. Sound stopped 0:33, CD player also not working.",NA,0,0,0,0,4.86077117472784
"2011-07-28_ANI_EAI_S","ANI","EAI_S",34.014217,-119.365644,2011,2011-07-28,2011-07-28 21:04:00,2011-07-29 01:00:00,"N",2011-07-29,240.634356,34.014217,0,4.09900156722873,0.185240494265011,0.949287806003397,248.394103515813,9.17696166028108,0.121137442204691,0.121137442204691,101370.750697168,101164.592405735,292.198393903167,290.202108716637,288.283928629276,0,-35.4762578825623,0.0277103831067531,4.10318509073855,"EAI","EAI South Ridge",7,28,1,2011-07-28 20:03:09,2011-07-29 01:21:09,2011-07-28 21:04:00,2011-07-29 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,236,236,NA,NA,NA,NA,NA,NA,38,"9 x 2.6","ASSP",NA,"MP3, CD player","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Netting 60m west of water catchment. Much ambient light, stars, mainland, light house. Several petrels flew around.",NA,0,0,0,0,4.10318509073855
"2011-08-29_SBI_ESP","SBI","ESP",33.482528,-119.041599,2011,2011-08-29,2011-08-29 22:00:00,2011-08-30 01:00:00,"N",2011-08-30,240.958401,33.482528,0,2.61507775453086,-0.594478512236693,1.371961132845,264.77309950352,7.83957633800011,0.00125127798208535,0.00125127798208535,100881.519158287,101081.321668091,291.643027840279,291.334382459118,288.85166896622,0,-49.2316941516359,0.0197207718965726,2.68179722644225,"SBI","Elephant Seal Point",8,29,2,2011-08-29 19:27:41,2011-08-30 00:45:41,2011-08-29 22:00:00,2011-08-30 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,180,165.683333333333,NA,NA,NA,NA,NA,NA,30,"9 x 2.6","ASSP",NA,"iPod","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)",NA,NA,0,0,0,0,2.68179722644225
"2011-07-26_ANI_RC","ANI","RC",34.003147,-119.391792,2011,2011-07-26,2011-07-26 20:53:00,2011-07-27 01:00:00,"N",2011-07-27,240.608208,34.003147,0,-0.27471562120804,1.59483787531149,0.923262376310294,276.597911964118,7.40969692048735,0.112241160941816,0.108685700334183,101091.990144278,100886.758928708,291.451668893698,290.794788503502,288.819169342692,0,-25.5495887582498,0.139826982936972,1.61832522104298,"MAI","Rockfall Cove",7,26,1,2011-07-26 20:04:40,2011-07-27 01:22:40,2011-07-26 20:53:00,2011-07-27 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,247,247,NA,NA,NA,NA,NA,NA,38,"9 x 2.6","ASSP",NA,"MP3, CD player","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Will run mp3 @ net and CD player a bit farther S. facing out to sea. Using standard net 38mm, 2.6 x 9 m, 4 shelves (all netting so far this year unless otherwise noted). ",NA,0,0,0,0,1.61832522104298
"2010-04-15_SCI_DR","SCI","DR",34.058036,-119.766572,2010,2010-04-15,2010-04-16 00:35:00,2010-04-16 02:10:00,"Y",2010-04-16,240.233428,34.058036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-26.095865061238,0.0335621795404052,NA,"DR","Diablo Rock",4,15,1,2010-04-15 19:31:18,2010-04-16 00:49:18,2010-04-16 00:35:00,2010-04-16 02:10:00,NA,NA,NA,NA,NA,NA,NA,NA,95,14.3,3,3,0.0315789473684211,0.20979020979021,0.333333333333333,0.666666666666667,NA,NA,NA,NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Bill McIver has rest of data for 2010 (?)",NA,0,0,0,0,NA
"2010-06-04_SBI_SRO","SBI","SRO",33.484214,-119.034674,2010,2010-06-04,2010-06-04 21:55:00,2010-06-05 01:00:00,"N",2010-06-05,240.965326,33.484214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-15.032489642235,0.466818865322486,NA,"SBI","Shag Rock Overlook",6,4,1,2010-06-04 20:03:58,2010-06-05 01:21:58,2010-06-04 21:55:00,2010-06-05 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,185,185,4,4,0.0216216216216216,0.0216216216216216,0.75,0.25,38,"9 x 2.6","ASSP",NA,"CD player","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Used CD player, unknown audio file, likely ASSP. Tried to switch to BLSP CD at 01:00 but both (2) CD players not working. 8-9  ""misses"" at 22:45. ",NA,0,0,0,0,NA
"2010-06-05_SBI_SRO","SBI","SRO",33.484214,-119.034674,2010,2010-06-05,2010-06-05 22:05:00,2010-06-06 01:00:00,"Y",2010-06-06,240.965326,33.484214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-20.0003745272795,0.371865552343401,NA,"SBI","Shag Rock Overlook",6,5,2,2010-06-05 20:04:30,2010-06-06 01:22:30,2010-06-05 22:05:00,2010-06-06 00:00:00,2010-06-06 00:00:00,2010-06-06 00:15:00,2010-06-06 00:15:00,2010-06-06 01:00:00,NA,NA,NA,NA,175,175,5,5,0.0285714285714286,0.0285714285714286,0.8,0.2,38,"9 x 2.6","Multiple",NA,"CD player","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Unknown CD used (likely ASSP) at first; net_open_2 to net_close_2 BLSP CD on; net_open_3 to net_close_3 LESP CD on.","Changing vocalization playback. ",0,0,0,0,NA
"2010-07-08_SBI_SRO","SBI","SRO",33.484214,-119.034674,2010,2010-07-08,2010-07-08 22:04:00,2010-07-09 01:31:00,"Y",2010-07-09,240.965326,33.484214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-28.0696127559574,0.0856039366678422,NA,"SBI","Shag Rock Overlook",7,8,1,2010-07-08 20:10:14,2010-07-09 01:28:14,2010-07-08 22:04:00,2010-07-08 23:26:00,2010-07-08 23:33:00,2010-07-09 01:02:00,2010-07-09 01:02:00,2010-07-09 01:31:00,NA,NA,NA,NA,200,197.233333333333,4,4,0.02,0.0202805475747846,1,0,38,"9 x 2.6","Multiple",NA,"CD player","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Unknown CD on, likely ASSP. 3 poles used. Closed net briefly 23:26 due to wind. ","Changing vocalization playback.",0,0,0,0,NA
"2010-07-10_SBI_SRO","SBI","SRO",33.484214,-119.034674,2010,2010-07-10,2010-07-10 22:01:00,2010-07-11 01:34:00,"Y",2010-07-11,240.965326,33.484214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-33.0940548810547,0.00398836393207386,NA,"SBI","Shag Rock Overlook",7,10,2,2010-07-10 20:09:43,2010-07-11 01:27:43,2010-07-10 22:01:00,2010-07-11 01:00:00,2010-07-11 01:00:00,2010-07-11 01:34:00,NA,NA,NA,NA,NA,NA,213,206.716666666667,7,7,0.0328638497652582,0.0338627751350479,0.428571428571429,0.571428571428571,38,"9 x 2.6","Multiple",NA,"CD player","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Unknown CD on, likely ASSP from net_open_1 to net_close_1. LESP CD on from net_open_2 to net_close_2. 3 poles used. BNOW flying around and calling.","Changing vocalization playback.",0,0,0,0,NA
"2010-06-07_SBI_NTP","SBI","NTP",33.480059,-119.028972,2010,2010-06-07,2010-06-07 22:30:00,2010-06-07 23:35:00,"Y",2010-06-08,240.971028,33.480059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-28.1235478051279,0.194217302646888,NA,"SBI","Nature Trail Plot",6,7,1,2010-06-07 20:05:29,2010-06-08 01:23:29,2010-06-07 22:30:00,2010-06-07 23:00:00,2010-06-07 23:00:00,2010-06-07 23:35:00,NA,NA,NA,NA,NA,NA,65,65,NA,NA,NA,NA,NA,NA,38,"6 x 2.6","Multiple",NA,"CD player","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","ASSP CD on first; net_open_2 to net_close_2 BLSP CD on. Short net used. At Marker #7.","Changing vocalization playback.",0,0,0,0,NA
"2009-04-23_SBI_ESP","SBI","ESP",33.482528,-119.041599,2009,2009-04-23,2009-04-23 21:44:00,2009-04-24 01:00:00,"Y",2009-04-24,240.958401,33.482528,1.09593525869753e-05,3.53575808073504,-0.582685977156413,1.0858157754914,219.199203848273,11.0021303459215,1,0.974303022904491,101550.683522042,101755.188005471,287.708003657369,285.571756734501,282.522174453054,0,-42.9741594118887,0.00921364279534742,3.5834491978341,"SBI","Elephant Seal Point",4,23,1,2009-04-23 19:34:02,2009-04-24 00:52:02,2009-04-23 21:44:00,2009-04-24 00:05:00,2009-04-24 00:05:00,2009-04-24 01:00:00,NA,NA,NA,NA,NA,NA,196,188.033333333333,4,4,0.0204081632653061,0.0212728239673817,0.25,0.75,38,"9 x 2.6","Multiple",NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Net in front of large crevice where netted in 1991. Netted from 20:30 to 21:44 without ASSP calls.","Switched to BLSP calls @ net_open_2 to net_close_2. BNOW calling 0:45.",0,0,0,0,3.5834491978341
"2009-04-23_SBI_Sutil","SBI","Sutil",33.464653,-119.049628,2009,2009-04-23,2009-04-23 20:00:00,2009-04-24 00:40:00,"Y",2009-04-24,240.950372,33.464653,1.09593525869753e-05,3.53575808073504,-0.582685977156413,1.0858157754914,219.199203848273,11.0021303459215,1,0.974303022904491,101550.683522042,101755.188005471,287.708003657369,285.571756734501,282.522174453054,0,-42.9918541385748,0.00921364279534742,3.5834491978341,"Sutil","Sutil Island",4,23,1,2009-04-23 19:34:02,2009-04-24 00:52:02,2009-04-23 20:00:00,2009-04-24 00:40:00,NA,NA,NA,NA,NA,NA,NA,NA,280,280,NA,NA,NA,NA,NA,NA,38,"9 x 2.6","None",NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Mist-netting in potential CAAU habitat. Did not appear to use vocalizations. Did not band ASSP; therefore, same night recaps UNK. ""Mist-net is too long and too wide; see about 3-tier nets.""","CAAU work",0,0,0,0,3.5834491978341
"2009-05-14_SBI_ESP","SBI","ESP",33.482528,-119.041599,2009,2009-05-14,2009-05-14 21:52:00,2009-05-15 01:00:00,"N",2009-05-15,240.958401,33.482528,-4.33680868994202e-19,-2.0971359044071,0.952347084892836,1.90783392854313,286.224940946253,7.81433401820185,0.00933880640288098,0.00933880640288098,101016.803999512,101217.765518899,289.68041703961,289.670957113508,287.495882436506,0,-7.19907945705794,0.690634709881563,2.30324639838149,"SBI","Elephant Seal Point",5,14,1,2009-05-14 19:50:11,2009-05-15 01:08:11,2009-05-14 21:52:00,2009-05-15 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,188,188,17,17,0.0904255319148936,0.0904255319148936,0.352941176470588,0.647058823529412,38,"9 x 2.6","ASSP",NA,"CD player","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Playing ASSP CD. 25 bounce-outs.Unknown band prefix.",NA,1,1,0.68698151483001,0.68698151483001,2.30324639838149
"2009-05-16_SBI_ESP","SBI","ESP",33.482528,-119.041599,2009,2009-05-16,2009-05-16 20:45:00,2009-05-17 00:58:00,"Y",2009-05-17,240.958401,33.482528,-4.33680868994202e-19,-0.0536716811549591,1.26450348563988,0.994375283816921,258.867620707762,9.24008231953254,0.210535150229655,0.210535150229655,101306.11859483,101508.514950483,289.847467364168,289.237090741735,286.785088292239,0,-19.8685481817468,0.504031435020441,1.26564201674621,"SBI","Elephant Seal Point",5,16,2,2009-05-16 19:51:41,2009-05-17 01:09:41,2009-05-16 20:45:00,2009-05-17 00:02:00,2009-05-17 00:02:00,2009-05-17 00:45:00,2009-05-17 00:45:00,2009-05-17 00:58:00,NA,NA,NA,NA,253,253,19,19,0.075098814229249,0.075098814229249,0.842105263157895,0.157894736842105,38,"9 x 2.6","Multiple",NA,"CD player","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","2 bounce-outs at 21:08. Switched to BLSP CD at 0:02, switched back to ASSP 0:45. ","Changing vocalization playback",0,0,0,0,1.26564201674621
"2009-06-24_SBI_ESP","SBI","ESP",33.482528,-119.041599,2009,2009-06-24,2009-06-24 22:10:00,2009-06-25 01:00:00,"N",2009-06-25,240.958401,33.482528,-4.33680868994202e-19,2.93054550646128,-0.897219203289859,0.912912395632113,240.793840205491,9.51810921376689,0.297666824348038,0.297666824348038,101434.254474845,101636.61997486,290.390097302133,288.903000761097,285.815150449541,0,-19.3593698716939,0.090412882325921,3.06481635081002,"SBI","Elephant Seal Point",6,24,1,2009-06-24 20:11:00,2009-06-25 01:29:00,2009-06-24 22:10:00,2009-06-25 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,170,170,19,19,0.111764705882353,0.111764705882353,0.5,0.5,38,"9 x 2.6","ASSP",NA,"CD player","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Relaxed wing measurement, ASSP CD on.",NA,1,1,0.0846552834796823,0.0846552834796823,3.06481635081002
"2009-06-27_SBI_SRO","SBI","SRO",33.484214,-119.034674,2009,2009-06-27,2009-06-27 21:00:00,2009-06-28 01:00:00,"Y",2009-06-28,240.965326,33.484214,-4.33680868994202e-19,3.61944944824025,-0.461864020014472,1.08402064180916,265.68345553843,8.8612133115796,0,0,101318.065158012,101519.082970603,290.801625351256,289.932950605069,288.184464263765,0,-1.64529760440236,0.373992931553879,3.64879879979022,"SBI","Shag Rock Overlook",6,27,1,2009-06-27 20:11:13,2009-06-28 01:29:13,2009-06-27 21:00:00,2009-06-27 23:00:00,2009-06-27 23:00:00,2009-06-27 23:15:00,2009-06-27 23:15:00,2009-06-28 00:00:00,2009-06-28 00:00:00,2009-06-28 00:30:00,2009-06-28 00:30:00,2009-06-28 01:00:00,240,240,14,14,0.0583333333333333,0.0583333333333333,0.285714285714286,0.714285714285714,38,"9 x 2.6","Multiple",NA,"CD player","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","ASSP CD on, netting at SR Bench in bowl; net_open_2 to net_close_2 no playback; net_open_3 to net_close_3 ASSP CD on; net_open_4 to net_close_4 BLSP CD on; net_open_5 to net_close_5 unknown audio playback.","Changing vocalization playback",3,3,1.09489139157288,1.09489139157288,3.64879879979022
"2009-06-29_SBI_NCliffs","SBI","NCliffs",33.488461,-119.030192,2009,2009-06-29,2009-06-29 22:00:00,2009-06-29 23:50:00,"N",2009-06-30,240.969808,33.488461,1.4437470473856e-06,6.35104269320188,-0.811257351815101,1.18069346111559,257.395790828658,7.95442305079363,0.226984877847802,0.153663039995117,101077.176096394,101278.080560557,290.563529005812,288.917162571451,287.192314104059,1,9.96748371394986,0.588786302589265,6.40264646702807,"SBI","North Cliffs",6,29,1,2009-06-29 20:11:15,2009-06-30 01:29:15,2009-06-29 22:00:00,2009-06-29 23:50:00,NA,NA,NA,NA,NA,NA,NA,NA,110,110,3,3,0.0272727272727273,0.0272727272727273,0.666666666666667,0.333333333333333,38,"9 x 2.6","ASSP",NA,"CD player","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Netting at AP (Cliffs north of weather station); ended early due to wind. Used ASSP CD.",NA,3,3,1.75344404502474,1.75344404502474,6.40264646702807
"2009-07-26_SBI_SP","SBI","SP",33.471906,-119.041719,2009,2009-07-26,2009-07-26 22:00:00,2009-07-27 02:00:00,"Y",2009-07-27,240.958281,33.471906,-4.33680868994202e-19,2.73139104860166,-0.727672325726742,1.17728409869583,232.265374608401,9.66164011987738,0.985350891917049,0,101439.888138419,101639.455297331,292.777654848333,292.17116035975,289.643998593855,0,-13.7186459913163,0.333501852246981,2.82665952566096,"SBI","Signal Peak",7,26,1,2009-07-26 20:01:46,2009-07-27 01:19:46,2009-07-26 22:00:00,2009-07-27 01:00:00,2009-07-27 01:00:00,2009-07-27 01:30:00,2009-07-27 01:30:00,2009-07-27 02:00:00,NA,NA,NA,NA,240,199.766666666667,10,10,0.0416666666666667,0.0500584014683797,1,0,38,"9 x 2.6","Multiple",NA,"CD player","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","ASSP CD on; BNOW circled 23:40; net_open_2 to net_close_2 BLSP CD on; net_open_3 to net_close_3 LESP CD on.","Changing vocalization playback. ",1,1,0.324913737252342,0.324913737252342,2.82665952566096
"2009-07-28_SBI_ESP","SBI","ESP",33.482528,-119.041599,2009,2009-07-28,2009-07-28 22:00:00,2009-07-29 01:30:00,"Y",2009-07-29,240.958401,33.482528,4.59374060531644e-07,5.45988461328532,-2.80858295151892,1.1596667402329,267.503377822486,6.87245576904448,0.139227564738376,0.139227564738376,101059.116408908,101258.491059848,292.901099082227,291.934271895636,289.257134072626,0,-0.27949728861937,0.541244352725936,6.13990864638494,"SBI","Elephant Seal Point",7,28,1,2009-07-28 20:00:22,2009-07-29 01:18:22,2009-07-28 22:00:00,2009-07-29 01:03:00,2009-07-29 01:03:00,2009-07-29 01:30:00,NA,NA,NA,NA,NA,NA,210,198.366666666667,8,8,0.0380952380952381,0.0403293564106872,1,0,38,"9 x 2.6","Multiple",NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","ASSP vocals on at first; net_open_2 to net_close_2 BLSP vocals on","Changing vocalization playback",2,2,1.06977816869303,1.06977816869303,6.13990864638494
"2009-07-28_SBI_SRO","SBI","SRO",33.484214,-119.034674,2009,2009-07-28,2009-07-28 22:00:00,2009-07-29 01:08:00,"N",2009-07-29,240.965326,33.484214,4.59374060531644e-07,5.45988461328532,-2.80858295151892,1.1596667402329,267.503377822486,6.87245576904448,0.139227564738376,0.139227564738376,101059.116408908,101258.491059848,292.901099082227,291.934271895636,289.257134072626,0,-0.285459822478709,0.541244352725936,6.13990864638494,"SBI","Shag Rock Overlook",7,28,1,2009-07-28 20:00:20,2009-07-29 01:18:20,2009-07-28 22:00:00,2009-07-29 01:08:00,NA,NA,NA,NA,NA,NA,NA,NA,188,188,9,9,0.0478723404255319,0.0478723404255319,1,0,38,"9 x 2.6",NA,NA,"CD player","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Band prefix unknown. BNOW vocalized 23:59. CD used, but vocalization unknown. 100g scale was sticky but ok compared to 300g.",NA,2,2,1.06977816869303,1.06977816869303,6.13990864638494
"2009-08-19_SBI_SRO","SBI","SRO",33.484214,-119.034674,2009,2009-08-19,2009-08-19 22:00:00,2009-08-20 00:25:00,"Y",2009-08-20,240.965326,33.484214,-4.33680868994202e-19,3.90229527360507,-0.581893702027613,0.708795954925797,252.51201001852,8.12675574572396,0.0295423679672837,0.0295423679672837,101197.241054125,101398.968400462,291.457560220733,288.919737446061,286.213121129274,0,-44.122793847062,0.000233035557031969,3.94544150670871,"SBI","Shag Rock Overlook",8,19,1,2009-08-19 19:39:13,2009-08-20 00:57:13,2009-08-19 22:00:00,2009-08-20 00:00:00,2009-08-20 00:00:00,2009-08-20 00:25:00,NA,NA,NA,NA,NA,NA,145,145,1,1,0.00689655172413793,0.00689655172413793,1,0,38,"9 x 2.6","Multiple",NA,"CD player","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Unknown CD on (likely ASSP) at first; net_open_2 to net_close_2 BLSP CD on.","Changing vocalization playback.",0,0,0,0,3.94544150670871
