"session_ID","island_code","subisland_code","site_code","site_name","lat","long","session_date","session_year","session_month","session_day","series_ID","app_sunset","std_ending","net_open_1","net_close_1","net_open_2","net_close_2","net_open_3","net_close_3","net_open_4","net_close_4","net_open_5","net_close_5","min","min_std","ASSP","ASSPstd","CPUEraw","CPUEstd","BPfreq_Y","BPfreq_N","net_mesh","net_dim","spp_audio_file","dB_level","speaker_system","org","notes","flagged","flagged_notes"
"1996-06-06_SBI_AP","SBI","SBI","AP","Arch Point",33.487622,-119.028535,1996-06-06,1996,6,6,1,1996-06-06 20:05:19,1996-06-07 01:23:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,NA,NA,0.46875,0.53125,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,"Y","No net open time"
"1996-06-07_SBI_WCliffs","SBI","SBI","WCliffs","West Cliffs",33.477633,-119.042881,1996-06-07,1996,6,7,1,1996-06-07 20:05:51,1996-06-08 01:23:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,37,NA,NA,0.243243243243243,0.756756756756757,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,"Y","No net open time"
"1996-06-18_SBI_ESP","SBI","SBI","ESP","Elephant Seal Point",33.482528,-119.041599,1996-06-18,1996,6,18,1,1996-06-18 20:09:56,1996-06-19 01:27:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,NA,NA,0.538461538461538,0.461538461538462,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,"Y","No net open time"
"1996-06-23_SBI_NCliffs","SBI","SBI","NCliffs","North Cliffs",33.488461,-119.030192,1996-06-23,1996,6,23,1,1996-06-23 20:10:53,1996-06-24 01:28:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,18,NA,NA,0.176470588235294,0.823529411764706,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,"Y","No net open time"
"1996-07-17_SBI_AP","SBI","SBI","AP","Arch Point",33.487622,-119.028535,1996-07-17,1996,7,17,1,1996-07-17 20:06:48,1996-07-18 01:24:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,0.333333333333333,0.666666666666667,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,"Y","No net open time"
"1996-07-17_SBI_NCliffs","SBI","SBI","NCliffs","North Cliffs",33.488461,-119.030192,1996-07-17,1996,7,17,1,1996-07-17 20:06:48,1996-07-18 01:24:48,1996-07-17 23:00:00,1996-07-18 02:20:00,NA,NA,NA,NA,NA,NA,NA,NA,200,144.8,27,27,0.135,0.18646408839779,0.0740740740740741,0.925925925925926,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,"N",NA
"1996-07-20_SBI_WCliffs","SBI","SBI","WCliffs","West Cliffs",33.477633,-119.042881,1996-07-20,1996,7,20,1,1996-07-20 20:05:17,1996-07-21 01:23:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,NA,NA,0.0769230769230769,0.923076923076923,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)","Most of the brood patches were refeathering","Y","No net open time"
"1996-08-15_SBI_AP","SBI","SBI","AP","Arch Point",33.487622,-119.028535,1996-08-15,1996,8,15,1,1996-08-15 19:43:17,1996-08-16 01:01:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA,0,1,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)","Most of the brood patches were refeathering","Y","No net open time"
"1995-04-25_SBI_WP","SBI","SBI","WP","Websters Point",33.481075,-119.046301,1995-04-25,1995,4,25,1,1995-04-25 19:35:18,1995-04-26 00:53:18,1995-04-25 22:00:00,1995-04-25 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,60,60,3,3,0.05,0.05,0,1,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,"N",NA
"1995-04-26_SBI_ESP","SBI","SBI","ESP","Elephant Seal Point",33.482528,-119.041599,1995-04-26,1995,4,26,1,1995-04-26 19:36:03,1995-04-27 00:54:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,NA,NA,0,1,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,"Y","No net open time"
"1995-06-03_SBI_ESP","SBI","SBI","ESP","Elephant Seal Point",33.482528,-119.041599,1995-06-03,1995,6,3,1,1995-06-03 20:03:23,1995-06-04 01:21:23,1995-06-03 23:07:00,1995-06-04 02:10:00,NA,NA,NA,NA,NA,NA,NA,NA,183,134.383333333333,12,12,0.0655737704918033,0.0892967877961059,0.333333333333333,0.666666666666667,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,"N",NA
"1995-06-22_SBI_ESP","SBI","SBI","ESP","Elephant Seal Point",33.482528,-119.041599,1995-06-22,1995,6,22,1,1995-06-22 20:10:38,1995-06-23 01:28:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,19,NA,NA,0.263157894736842,0.736842105263158,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,"Y","No net open time"
"1995-06-24_SBI_ESP","SBI","SBI","ESP","Elephant Seal Point",33.482528,-119.041599,1995-06-24,1995,6,24,2,1995-06-24 20:10:57,1995-06-25 01:28:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,NA,NA,0.636363636363636,0.363636363636364,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,"Y","No net open time"
"1995-06-26_SBI_ESP","SBI","SBI","ESP","Elephant Seal Point",33.482528,-119.041599,1995-06-26,1995,6,26,3,1995-06-26 20:11:10,1995-06-27 01:29:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,NA,NA,0.272727272727273,0.727272727272727,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,"Y","No net open time"
"1995-08-03_SBI_WP","SBI","SBI","WP","Websters Point",33.481075,-119.046301,1995-08-03,1995,8,3,1,1995-08-03 19:55:53,1995-08-04 01:13:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,NA,NA,0.777777777777778,0.222222222222222,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,"Y","No net open time"
"1995-08-04_SBI_ESP","SBI","SBI","ESP","Elephant Seal Point",33.482528,-119.041599,1995-08-04,1995,8,4,1,1995-08-04 19:55:00,1995-08-05 01:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,18,NA,NA,0.277777777777778,0.722222222222222,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,"Y","No net open time"
"1995-05-14_SBI_ESP","SBI","SBI","ESP","Elephant Seal Point",33.482528,-119.041599,1995-05-14,1995,5,14,1,1995-05-14 19:49:55,1995-05-15 01:07:55,1995-05-14 23:00:00,1995-05-15 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,180,127.916666666667,NA,NA,NA,NA,NA,NA,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,"N",NA
"1995-06-07_SBI_ESP","SBI","SBI","ESP","Elephant Seal Point",33.482528,-119.041599,1995-06-07,1995,6,7,2,1995-06-07 20:05:29,1995-06-08 01:23:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,"Y","No net open time"
"1995-08-05_SBI_ESP","SBI","SBI","ESP","Elephant Seal Point",33.482528,-119.041599,1995-08-05,1995,8,5,2,1995-08-05 19:54:06,1995-08-06 01:12:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,"Y","No net open time"
"1994-04-15_ANI_EAI_N","ANI","EAI","EAI_N","EAI North side, dock area",34.016411,-119.362333,1994-04-15,1994,4,15,1,1994-04-15 19:29:45,1994-04-16 00:47:45,1994-04-15 20:36:00,1994-04-15 21:05:00,1994-04-15 21:20:00,1994-04-15 22:00:00,1994-04-15 22:15:00,1994-04-15 23:01:00,1994-04-15 23:18:00,1994-04-16 02:57:00,1994-04-16 03:27:00,1994-04-16 04:50:00,417,204.75,17,17,0.0407673860911271,0.083028083028083,0.235294117647059,0.764705882352941,NA,"9 x 2.6","ASSP",NA,"Small cassette player","Humboldt State University (H. Carter & D. Whitworth)","Wx clear, cool, NW wind 5-8 kts, moon waxing crescent. 21:30 thick high fog layer moved in, foghorn 2 sec blast followed by 12 sec silence. 23:01 fog moved out.","N",NA
"1994-04-17_ANI_EAI_SW","ANI","EAI","EAI_SW","EAI SW end",34.013008,-119.374161,1994-04-17,1994,4,17,1,1994-04-17 19:31:20,1994-04-18 00:49:20,1994-04-17 20:26:00,1994-04-18 02:00:00,1994-04-18 02:15:00,1994-04-18 03:00:00,NA,NA,NA,NA,NA,NA,379,263.333333333333,3,3,0.0079155672823219,0.0113924050632912,0,1,NA,"9 x 2.6","ASSP",NA,"Small cassette player","Humboldt State University (H. Carter & D. Whitworth)","Wx mostly clear, NW wind 5 kts with gusts, 1/3 waxing moon. 21:15 more windy but variable. 01:20 moon set. Heard first SCMU 20:50.","N",NA
"1994-05-02_ANI_EAI_N","ANI","EAI","EAI_N","EAI North side, dock area",34.016411,-119.362333,1994-05-02,1994,5,2,1,1994-05-02 19:43:05,1994-05-03 01:01:05,1994-05-02 21:30:00,1994-05-02 22:00:00,1994-05-02 22:15:00,1994-05-02 23:00:00,1994-05-02 23:15:00,1994-05-02 23:50:00,1994-05-02 23:50:00,1994-05-03 00:20:00,1994-05-03 00:20:00,1994-05-03 03:40:00,340,181.083333333333,6,6,0.0176470588235294,0.0331339162448229,0.166666666666667,0.833333333333333,NA,"9 x 2.6","ASSP",NA,"Small cassette player","Humboldt State University (H. Carter & D. Whitworth)","Wx clear with distant clouds, NW wind 10-15 kts. 22:45 wind gusting 15-20 kts. 23:24 wind dropping. 0:49 wind <5 kts. 22:45 net fell down. Tape player did not work from 23:50-0:20 but eventually restarted.","N",NA
"1994-05-02_ANI_EAI_W","ANI","EAI","EAI_W","EAI west of lighthouse",34.016017,-119.359978,1994-05-02,1994,5,2,1,1994-05-02 19:43:04,1994-05-03 01:01:04,1994-05-02 21:14:00,1994-05-03 04:05:00,NA,NA,NA,NA,NA,NA,NA,NA,411,227.066666666667,5,5,0.0121654501216545,0.0220199647680563,0,1,NA,"9 x 2.6","ASSP",NA,"Small cassette player","Humboldt State University (H. Carter & D. Whitworth)","Wx clear sky, NW wind 10-15 kts, down to 5-8 kts @ 23:19. 21:14 net billowing in wind, light from lighthouse could be a problem. 22:42 CAAU heard flying by, no ASSP activity yet. 02:55 WEGU in net, removed. 04:05 no SCMU survey conducted, too much activity. ","N",NA
"1994-05-03_ANI_CC","ANI","EAI","CC","Cathedral Cove",34.014197,-119.371283,1994-05-03,1994,5,3,1,1994-05-03 19:43:54,1994-05-04 01:01:54,1994-05-03 20:30:00,1994-05-04 02:20:00,NA,NA,NA,NA,NA,NA,NA,NA,350,271.9,1,1,0.00285714285714286,0.00367782272894446,0,1,NA,"9 x 2.6","ASSP",NA,"Small cassette player","Humboldt State University (H. Carter & D. Whitworth)","Wx sky clear, SW wind 5 kts. No wind @ 21:40. 20:58 WEGU in net, lights from mainland highly visible, light from lighthouse not a factor nor foghorn. 2:20 closed down net due to no activity.","N",NA
"1994-05-04_ANI_EAI_N","ANI","EAI","EAI_N","EAI North side, dock area",34.016411,-119.362333,1994-05-04,1994,5,4,2,1994-05-04 19:44:40,1994-05-05 01:02:40,1994-05-04 20:30:00,1994-05-05 05:20:00,NA,NA,NA,NA,NA,NA,NA,NA,530,272.666666666667,9,9,0.0169811320754717,0.0330073349633251,0.333333333333333,0.666666666666667,NA,"9 x 2.6","ASSP",NA,"Small cassette player","Humboldt State University (H. Carter & D. Whitworth)","Wx partly cloudy, NW wind 5-10 kts, gusting to 15 kts. 23:27 fogbank has obscured mainland lights but still have lighthouse and ranger's house lights. 0:05 wind 0-5 kts, oil platform visible. 21:11 heard ASSP and SCMU calling. 23:27 CAAU called nearby, 1st heard, occasional SCMU calling from Landing Cove.","N",NA
"1994-05-05_ANI_CC","ANI","EAI","CC","Cathedral Cove",34.014197,-119.371283,1994-05-05,1994,5,5,2,1994-05-05 19:45:29,1994-05-06 01:03:29,1994-05-05 20:43:00,1994-05-06 04:20:00,NA,NA,NA,NA,NA,NA,NA,NA,457,260.483333333333,5,5,0.0109409190371991,0.0191950860579692,0,1,NA,"9 x 2.6","ASSP",NA,"Small cassette player","Humboldt State University (H. Carter & D. Whitworth)","Wx partly cloudy, NW wind 15 kts, lights from platform and mainland, no foghorn. 22:00 lots of lightening high in sky. 24:00 clear, wind 0-5 kts. ","N",NA
"1994-05-14_ANI_RR","ANI","WAI","RR","Rat Rock",34.013764,-119.442644,1994-05-14,1994,5,14,NA,1994-05-14 19:52:49,1994-05-15 01:10:49,1994-05-14 20:34:00,1994-05-15 01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,311,276.816666666667,10,10,0.0321543408360129,0.0361249924739599,0.4,0.6,NA,"","","","","Humboldt State University (H. Carter & D. Whitworth)","Wx 20:34 mostly clear, cloudy over mainland to north, 1/4 moon, SW wind 5 kn; 22:40 moon obscured by clouds, wind zero; 23:30 sky obscured by clouds; 23:46 wind up to 5-8 kn; 01:15 net billowing, wind 8-12 kn.First SCMU calling 20:42, tape on 20:55, 00:40-01:00 HRC checked 10-20 crevices but found nothing. General: The dive boat Vision was anchored on the south side with bright deck lights so we netted on the north side to reduce net illumination and generator noise. Some light from oil platforms Gilda, Grace, and Gail.","N",NA
"1994-06-07_ANI_EAI_N","ANI","EAI","EAI_N","EAI North side, dock area",34.016411,-119.362333,1994-06-07,1994,6,7,1,1994-06-07 20:08:17,1994-06-08 01:26:17,1994-06-07 21:05:00,1994-06-08 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,355,261.283333333333,1,1,0.0028169014084507,0.0038272628691714,1,0,NA,"9 x 2.6","ASSP",NA,"Small cassette player","Humboldt State University (H. Carter & D. Whitworth)","Wx ND. From 21:47 to 2:44, ASSP sporadically calling and flying over net.","N",NA
"1994-06-16_SBI_AP","SBI","SBI","AP","Arch Point",33.487622,-119.028535,1994-06-16,1994,6,16,1,1994-06-16 20:09:12,1994-06-17 01:27:12,1994-06-17 01:36:00,1994-06-17 02:40:00,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,1,1,0.015625,NA,0,1,38,"12 x 2.6","ASSP",NA,"Tape recorder","PRBO (Point Blue Conservation Science)","Several large petrels fluttered over tape recorder around 02:00, one bounced out of net (probably BLSP)","N",NA
"1994-07-03_SBI_AP","SBI","SBI","AP","Arch Point",33.487622,-119.028535,1994-07-03,1994,7,3,1,1994-07-03 20:11:02,1994-07-04 01:29:02,1994-07-04 00:30:00,1994-07-04 03:30:00,NA,NA,NA,NA,NA,NA,NA,NA,180,59.0333333333333,6,6,0.0333333333333333,0.101637492941841,0.5,0.5,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,"N",NA
"1994-07-12_SBI_ESP","SBI","SBI","ESP","Elephant Seal Point",33.482528,-119.041599,1994-07-12,1994,7,12,1,1994-07-12 20:09:05,1994-07-13 01:27:05,1994-07-12 23:35:00,1994-07-13 02:35:00,NA,NA,NA,NA,NA,NA,NA,NA,180,112.083333333333,18,18,0.1,0.160594795539034,0.5,0.5,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,"N",NA
"1994-07-13_SBI_AP","SBI","SBI","AP","Arch Point",33.487622,-119.028535,1994-07-13,1994,7,13,1,1994-07-13 20:08:41,1994-07-14 01:26:41,1994-07-14 00:00:00,1994-07-14 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,180,86.6833333333333,9,9,0.05,0.103826187271679,0.333333333333333,0.666666666666667,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,"N",NA
"1994-08-09_SBI_WCliffs","SBI","SBI","WCliffs","West Cliffs",33.477633,-119.042881,1994-08-09,1994,8,9,1,1994-08-09 19:50:05,1994-08-10 01:08:05,1994-08-09 23:15:00,1994-08-10 02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,180,113.083333333333,6,6,0.0333333333333333,0.0530582166543848,1,0,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)","4 bounce-outs, 1 unknown if ASSP or LESP (not included in no. captured)","N",NA
"1994-08-12_SBI_ESP","SBI","SBI","ESP","Elephant Seal Point",33.482528,-119.041599,1994-08-12,1994,8,12,1,1994-08-12 19:47:03,1994-08-13 01:05:03,1994-08-12 22:50:00,1994-08-13 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,190,135.05,4,4,0.0210526315789474,0.0296186597556461,0.75,0.25,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,"N",NA
"1994-08-14_SBI_WCliffs","SBI","SBI","WCliffs","West Cliffs",33.477633,-119.042881,1994-08-14,1994,8,14,2,1994-08-14 19:44:56,1994-08-15 01:02:56,1994-08-15 00:20:00,1994-08-15 03:20:00,NA,NA,NA,NA,NA,NA,NA,NA,180,42.9333333333333,6,6,0.0333333333333333,0.139751552795031,0.833333333333333,0.166666666666667,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)",NA,"N",NA
"1994-04-16_ANI_EAI_S","ANI","EAI","EAI_S","EAI South Ridge",34.014217,-119.365644,1994-04-16,1994,4,16,1,1994-04-16 19:30:32,1994-04-17 00:48:32,1994-04-16 20:30:00,1994-04-16 21:26:00,NA,NA,NA,NA,NA,NA,NA,NA,56,56,NA,NA,NA,NA,NA,NA,NA,"9 x 2.6","ASSP",NA,"Small cassette player","Humboldt State University (H. Carter & D. Whitworth)","Wx overcast, cool, NW wind 5 kts. Heard first SCMU 20:11. Closed net early because too windy.","N",NA
"1994-05-04_ANI_EAI_SW","ANI","EAI","EAI_SW","EAI SW end",34.013008,-119.374161,1994-05-04,1994,5,4,1,1994-05-04 19:44:42,1994-05-05 01:02:42,1994-05-05 03:00:00,1994-05-05 05:20:00,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,"9 x 2.6","ASSP",NA,"Small cassette player","Humboldt State University (H. Carter & D. Whitworth)","Wx 1/4 moon to east horizon. 4:00 WEGU hit net. No captures identified in banding list. ","N",NA
